juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
QC,6,2101,QUER,ALB,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
QC,6,2102,QUER,BIC,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
QC,6,2104,QUER,MAC,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
QC,6,2108,QUER,RUB,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
QC,6,2200,ULMU,SPP,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,6,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,6,2202,ULMU,RUB,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,6,2203,ULMU,THO,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,6,2801,PRUN,SER,,0.5790755944,1.0209577090,240.91999999999999,23,5.6169284930999996
QC,6,2802,PRUN,PEN,,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,2804,PRUN,VIR,,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,2804,PRUN,VIR,VIR,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,3000,TILI,AME,,0.8042334875,0.8936597062,463.33999999999997,97,8.0214083967000001
QC,6,3400,FRAX,SPP,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
QC,6,3401,FRAX,AME,,0.8824457887,0.9085517805,296.20999999999998,13,9.2674725493000008
QC,6,3402,FRAX,NIG,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
QC,6,3403,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
QC,6,3500,SALI,SPP,,2.9099567653,0.6488529937,121.39,111,5.7221503528
QC,6,3506,SALI,BEB,,2.9099567653,0.6488529937,121.39,111,5.7221503528
QC,6,3910,CRAT,SPP,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3930,MALU,COR,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3930,MALU,FUS,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3930,MALU,SPP,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3960,SORB,SPP,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3961,SORB,AME,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,6,3962,SORB,DEC,,3.5073961826,0.6987328611,139.09,12,8.0813052303999999
QC,7,100,PICE,SPP,,0.9003688770,0.8549135636,325.31000001000001,1375,4.4680217990999997
QC,7,101,PICE,MAR,,0.9003688770,0.8549135636,325.31000001000001,1375,4.4680217990999997
QC,7,102,PICE,RUB,,1.0205154067,0.8445481469,501.73000000000002,646,5.9195743008999999
QC,7,103,PICE,ABI,,9.6031958698,0.4689149033,328.69999999999999,21,26.725518281999999
QC,7,105,PICE,GLA,,0.9124528530,0.8500445760,390.93999998999999,1098,6.8394394286000004
QC,7,107,PICE,MAR,RUB,1.0205154067,0.8445481469,501.73000000000002,646,5.9195743008999999
QC,7,200,PINU,SPP,,1.4654610609,0.7626034630,219.57000002000001,19,4.6891399207999998
QC,7,202,PINU,STR,,0.8256311040,0.8755089854,454.22000000000003,39,9.0268479932000005
QC,7,203,PINU,BAN,,1.4654610609,0.7626034630,219.57000002000001,19,4.6891399207999998
QC,7,209,PINU,RES,,0.8628664138,0.8725887508,294.12,28,5.4836881398999999
QC,7,211,PINU,SYL,,2.1419606652,0.7192154218,330.47999999000001,6,3.6582363898999999
QC,7,302,ABIE,BAL,,1.0601529186,0.8284582937,395.44999999999999,6055,7.4420929496000001
QC,7,304,ABIE,LAS,,1.0601529186,0.8284582937,395.44999999999999,6055,7.4420929496000001
QC,7,401,TSUG,CAN,,1.2132143356,0.8321404706,421.95999999999998,106,10.882634612
QC,7,602,LARI,LAR,,0.9898109673,0.8493611949,328.31000001000001,106,5.8079965435999998
QC,7,605,LARI,KAE,,0.9898109673,0.8493611949,328.31000001000001,106,5.8079965435999998
QC,7,701,THUJ,OCC,,0.8935993478,0.8320293852,543.29999999999995,1753,8.9650368354999994
QC,7,801,JUNI,VIR,,0.8935993478,0.8320293852,543.29999999999995,1753,8.9650368354999994
QC,7,1100,GENC,SPP,,0.9124528530,0.8500445760,390.93999998999999,1098,6.8394394286000004
QC,7,1150,UNKN,SPP,,0.9124528530,0.8500445760,390.93999998999999,1098,6.8394394286000004
QC,7,1200,POPU,SPP,,1.0623183814,0.8227628598,552.84000000000003,1888,6.4452100341999996
QC,7,1201,POPU,TRE,,1.0623183814,0.8227628598,552.84000000000003,1888,6.4452100341999996
QC,7,1203,POPU,BAL,,0.8115418836,0.8736571850,476.36000001000002,253,6.8618633336999997
QC,7,1203,POPU,BAL,BAL,0.8115418836,0.8736571850,476.36000001000002,253,6.8618633336999997
QC,7,1205,POPU,DEL,,0.8115418836,0.8736571850,476.36000001000002,253,6.8618633336999997
QC,7,1205,POPU,DEL,DEL,0.8115418836,0.8736571850,476.36000001000002,253,6.8618633336999997
QC,7,1206,POPU,GRA,,1.1136286505,0.8425350148,510.49000000000001,46,8.7823977922999994
QC,7,1211,POPU,BAL,GRA,1.0003267717,0.8352927162,552.84000000000003,2187,6.8246209294
QC,7,1301,BETU,ALL,,0.9076157178,0.9090343774,416.75999999999999,1178,7.9087081970000002
QC,7,1303,BETU,PAP,,1.5493679698,0.7865067774,331.39999999999998,1767,8.1435783805999993
QC,7,1303,BETU,PAP,PAP,1.5493679698,0.7865067774,331.39999999999998,1767,8.1435783805999993
QC,7,1304,BETU,POP,,1.4773094154,0.7847225314,134.38999999999999,36,3.2124788888000002
QC,7,1400,ACER,SPP,,0.8064914942,0.9607337047,553.62,2280,12.422267034000001
QC,7,1401,ACER,SAH,,0.8064914942,0.9607337047,553.62,2280,12.422267034000001
QC,7,1405,ACER,RUB,,1.0548748873,0.8741246917,637.21000000000004,1617,7.5075833338000004
QC,7,1406,ACER,SAC,,0.8064914942,0.9607337047,553.62,2280,12.422267034000001
QC,7,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,7,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,7,1550,GENH,SPP,,1.1812975461,0.8750271298,386.17000000000002,441,11.529444367
QC,7,1701,JUGL,CIN,,1.1812975461,0.8750271298,386.17000000000002,441,11.529444367
QC,7,1702,JUGL,NIG,,1.1812975461,0.8750271298,386.17000000000002,441,11.529444367
QC,7,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,7,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,7,1900,OSTR,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,7,1900,OSTR,VIR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,7,1950,CARP,CAR,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,7,1950,CARP,SPP,,1.0555746830,0.9153209176,187.47999998,17,6.1012561210999996
QC,7,2000,FAGU,GRA,,0.8354244223,0.9478074484,283.94999999999999,172,8.0206561891000003
QC,7,2108,QUER,RUB,,1.1567696134,0.8790258976,377.19999999999999,333,10.399218284
QC,7,2200,ULMU,SPP,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,7,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,7,2202,ULMU,RUB,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,7,2203,ULMU,THO,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,7,2801,PRUN,SER,,0.7840873237,0.9462088883,197.91,24,5.7281936363000003
QC,7,2802,PRUN,PEN,,2.6111397839,0.7367414626,119.20999999,103,6.3781962329999997
QC,7,2804,PRUN,VIR,VIR,2.6111397839,0.7367414626,119.20999999,103,6.3781962329999997
QC,7,2804,PRUN,VIR,,2.6111397839,0.7367414626,119.20999999,103,6.3781962329999997
QC,7,3000,TILI,AME,,0.8042334875,0.8936597062,463.33999999999997,97,8.0214083967000001
QC,7,3400,FRAX,SPP,,1.0007565791,0.8807206124,189.19999999999999,55,7.0348995904000002
QC,7,3401,FRAX,AME,,0.4348984565,1.0503080409,386.17000000000002,48,15.557192382
QC,7,3402,FRAX,NIG,,1.0007565791,0.8807206124,189.19999999999999,55,7.0348995904000002
QC,7,3403,FRAX,PEN,,1.0007565791,0.8807206124,189.19999999999999,55,7.0348995904000002
QC,7,3500,SALI,SPP,,2.5808107211,0.6333362899,56.869999999999997,28,4.6371484684000004
QC,7,3506,SALI,BEB,,2.5808107211,0.6333362899,56.869999999999997,28,4.6371484684000004
QC,7,3910,CRAT,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3930,MALU,COR,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3930,MALU,FUS,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3930,MALU,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3960,SORB,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3961,SORB,AME,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,7,3962,SORB,DEC,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,100,PICE,SPP,,1.0613481287,0.8440568881,191.26000001,75,3.6035982770000001
QC,8,101,PICE,MAR,,1.0613481287,0.8440568881,191.26000001,75,3.6035982770000001
QC,8,102,PICE,RUB,,0.8593512050,0.8863758828,342.14999999999998,88,4.5598704215000003
QC,8,103,PICE,ABI,,9.6031958698,0.4689149033,328.69999999999999,21,26.725518281999999
QC,8,105,PICE,GLA,,1.0790826562,0.8307383762,283.13999999999999,48,5.7691824715999998
QC,8,107,PICE,MAR,RUB,0.8593512050,0.8863758828,342.14999999999998,88,4.5598704215000003
QC,8,200,PINU,SPP,,2.0557141458,0.7108765788,201.16999999000001,11,5.6147478528999999
QC,8,202,PINU,STR,,0.9223118184,0.8551493125,544.47000001000004,140,9.4037151198999993
QC,8,203,PINU,BAN,,2.0557141458,0.7108765788,201.16999999000001,11,5.6147478528999999
QC,8,209,PINU,RES,,2.1419606652,0.7192154218,330.47999999000001,6,3.6582363898999999
QC,8,211,PINU,SYL,,2.1419606652,0.7192154218,330.47999999000001,6,3.6582363898999999
QC,8,302,ABIE,BAL,,0.9055175755,0.8696164805,301.24000000000001,507,4.9095880470999997
QC,8,304,ABIE,LAS,,0.9055175755,0.8696164805,301.24000000000001,507,4.9095880470999997
QC,8,401,TSUG,CAN,,1.0757925287,0.8414558712,460.5,200,7.3137819706
QC,8,602,LARI,LAR,,0.9964940847,0.8726895393,263.75999998999998,71,6.0695883975999996
QC,8,605,LARI,KAE,,0.9964940847,0.8726895393,263.75999998999998,71,6.0695883975999996
QC,8,701,THUJ,OCC,,1.0707789532,0.8175863433,376.37,214,7.5528135339000002
QC,8,801,JUNI,VIR,,1.0707789532,0.8175863433,376.37,214,7.5528135339000002
QC,8,1100,GENC,SPP,,1.0790826562,0.8307383762,283.13999999999999,48,5.7691824715999998
QC,8,1150,UNKN,SPP,,1.0790826562,0.8307383762,283.13999999999999,48,5.7691824715999998
QC,8,1200,POPU,SPP,,1.0706469554,0.8353365762,386.75999999999999,266,4.6571588321000004
QC,8,1201,POPU,TRE,,1.0706469554,0.8353365762,386.75999999999999,266,4.6571588321000004
QC,8,1203,POPU,BAL,,0.6071465205,0.9536853457,327.87000001000001,29,4.2595168838999999
QC,8,1203,POPU,BAL,BAL,0.6071465205,0.9536853457,327.87000001000001,29,4.2595168838999999
QC,8,1205,POPU,DEL,,1.7565370704,0.7396308450,238.21000000000001,10,8.2899943704000005
QC,8,1205,POPU,DEL,DEL,1.7565370704,0.7396308450,238.21000000000001,10,8.2899943704000005
QC,8,1206,POPU,GRA,,1.2195893161,0.8199494819,390.17000001000002,77,6.5460205064999997
QC,8,1211,POPU,BAL,GRA,1.0140504631,0.8497381344,390.17000001000002,381,5.4561019251999996
QC,8,1301,BETU,ALL,,1.0359139528,0.8668126434,288.85999999000001,72,7.1059175004000004
QC,8,1303,BETU,PAP,,1.5121861193,0.7915246980,308.29000000000002,45,7.2898447341999999
QC,8,1303,BETU,PAP,PAP,1.5121861193,0.7915246980,308.29000000000002,45,7.2898447341999999
QC,8,1304,BETU,POP,,1.3676879617,0.8221573342,119.46000001,97,3.0078068136999998
QC,8,1400,ACER,SPP,,1.1065767525,0.8819618848,524.08000000000004,441,11.375231432
QC,8,1401,ACER,SAH,,1.1065767525,0.8819618848,524.08000000000004,441,11.375231432
QC,8,1404,ACER,NEG,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,8,1405,ACER,RUB,,1.0548310777,0.8685185356,498.48000000000002,1101,6.7432405094999996
QC,8,1406,ACER,SAC,,1.1457826708,0.8433642951,427.14999999999998,74,13.641712472
QC,8,1410,ACER,PEN,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,8,1411,ACER,SPI,,0.6137307582,0.9842380737,138.78,12,5.8837325782000001
QC,8,1550,GENH,SPP,,1.3834136931,0.8226516781,425.24000000000001,290,12.841430973
QC,8,1601,CARY,COR,,2.4289767385,0.7110353645,205.77000000000001,10,6.3434785535999998
QC,8,1701,JUGL,CIN,,1.3834136931,0.8226516781,425.24000000000001,290,12.841430973
QC,8,1702,JUGL,NIG,,1.3834136931,0.8226516781,425.24000000000001,290,12.841430973
QC,8,1800,ALNU,SPP,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,8,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,8,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,8,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,8,1900,OSTR,SPP,,1.5335781573,0.8315206848,245.93999998999999,17,4.2883818525999997
QC,8,1900,OSTR,VIR,,1.5335781573,0.8315206848,245.93999998999999,17,4.2883818525999997
QC,8,1950,CARP,CAR,,1.5335781573,0.8315206848,245.93999998999999,17,4.2883818525999997
QC,8,1950,CARP,SPP,,1.5335781573,0.8315206848,245.93999998999999,17,4.2883818525999997
QC,8,2000,FAGU,GRA,,1.0844474801,0.8803240283,322.25,58,9.7033480657000002
QC,8,2101,QUER,ALB,,2.1427310013,0.6989988545,174.27000000000001,11,3.181868535
QC,8,2102,QUER,BIC,,0.9990596260,0.8998591698,248.25999999999999,22,8.7926688960000003
QC,8,2104,QUER,MAC,,0.9990596260,0.8998591698,248.25999999999999,22,8.7926688960000003
QC,8,2108,QUER,RUB,,0.9990596260,0.8998591698,248.25999999999999,22,8.7926688960000003
QC,8,2200,ULMU,SPP,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,8,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,8,2202,ULMU,RUB,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,8,2203,ULMU,THO,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
QC,8,2801,PRUN,SER,,1.9282964544,0.7526551768,325.18000000000001,12,4.5005935959999999
QC,8,2802,PRUN,PEN,,2.8765907723,0.6611961780,39.719999999999999,7,3.2888171932999999
QC,8,2804,PRUN,VIR,,2.8765907723,0.6611961780,39.719999999999999,7,3.2888171932999999
QC,8,2804,PRUN,VIR,VIR,2.8765907723,0.6611961780,39.719999999999999,7,3.2888171932999999
QC,8,3000,TILI,AME,,0.7612352468,0.9177516262,425.24000000000001,23,5.3309770512999997
QC,8,3400,FRAX,SPP,,1.4345454460,0.8055343353,203.37,24,6.3734764828000001
QC,8,3401,FRAX,AME,,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
QC,8,3402,FRAX,NIG,,1.4345454460,0.8055343353,203.37,24,6.3734764828000001
QC,8,3403,FRAX,PEN,,1.2663508461,0.8349461494,266.64999999999998,27,7.1023510819000002
QC,8,3405,FRAX,PEN,,1.2073825001,0.8139770244,296.81000001000001,28,8.5684290554999993
QC,8,3405,FRAX,PEN,SUB,1.2073825001,0.8139770244,296.81000001000001,28,8.5684290554999993
QC,8,3500,SALI,SPP,,12.0224793940,0.4964033797,153.56999999999999,7,34.866852334000001
QC,8,3506,SALI,BEB,,12.0224793940,0.4964033797,153.56999999999999,7,34.866852334000001
QC,8,3910,CRAT,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3930,MALU,COR,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3930,MALU,FUS,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3930,MALU,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3960,SORB,SPP,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3961,SORB,AME,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,8,3962,SORB,DEC,,12.4077342170,0.3916222016,67.799999999999997,12,25.919035317999999
QC,15,100,PICE,SPP,,0.9614861705,0.8672641964,275.39999999999998,77,2.7701057728
QC,15,101,PICE,MAR,,0.9614861705,0.8672641964,275.39999999999998,77,2.7701057728
QC,15,105,PICE,GLA,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,15,107,PICE,MAR,RUB,0.9614861705,0.8672641964,275.39999999999998,77,2.7701057728
QC,15,200,PINU,SPP,,0.6693039066,0.9713419108,132.21000000000001,11,2.1354402217000001
QC,15,202,PINU,STR,,1.0174662558,0.8299513778,835.86000001000002,1177,11.545288569
QC,15,203,PINU,BAN,,0.6693039066,0.9713419108,132.21000000000001,11,2.1354402217000001
QC,15,209,PINU,RES,,0.9764529586,0.8505695470,506.80000001000002,171,12.602191357000001
QC,15,302,ABIE,BAL,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,15,304,ABIE,LAS,,1.0440742926,0.8330044973,411.81,9695,7.3228651258999999
QC,15,401,TSUG,CAN,,1.1314926378,0.8358950327,577.76999999999998,424,12.528302037
QC,15,602,LARI,LAR,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,15,605,LARI,KAE,,1.1017722463,0.8349387243,263.15999999000002,288,5.3460740623999996
QC,15,701,THUJ,OCC,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,15,801,JUNI,VIR,,0.9090018123,0.8410820891,498.37,1861,8.0773803937000004
QC,15,1100,GENC,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,15,1150,UNKN,SPP,,0.8508135179,0.8730488604,366.94,1702,7.4692411864999997
QC,15,1200,POPU,SPP,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,15,1201,POPU,TRE,,1.1178542719,0.8214715605,576.63000001,5489,7.8149484685999999
QC,15,1203,POPU,BAL,,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,15,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999000006,159,8.3325115544999999
QC,15,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999000006,6203,8.6407911604999992
QC,15,1301,BETU,ALL,,1.0607760422,0.8559550234,425.88,3493,9.7548979399999993
QC,15,1303,BETU,PAP,,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,15,1303,BETU,PAP,PAP,1.3085214050,0.8111174583,423.37,10323,6.3863558046
QC,15,1400,ACER,SPP,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,15,1401,ACER,SAH,,1.2669741552,0.8494980177,509.08999999999997,3885,10.968619365
QC,15,1405,ACER,RUB,,1.2059298603,0.8360910144,362.27999999999997,1905,8.7886047572999999
QC,15,1550,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
QC,15,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,15,1805,ALNU,INC,,2.0543646468,0.7988471963,25.300000000000001,5,1.1914748022999999
QC,15,3500,SALI,SPP,,2.9099567653,0.6488529937,121.39,111,5.7221503528
SK,5,100,PICE,SPP,,1.1284408438,0.8363736258,405.17952745000002,24,7.2501581318000001
SK,5,101,PICE,MAR,,1.1284408438,0.8363736258,405.17952745000002,24,7.2501581318000001
SK,5,103,PICE,ABI,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,5,105,PICE,GLA,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,5,203,PINU,BAN,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,5,204,PINU,CON,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,5,204,PINU,CON,LAT,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,5,206,PINU,ALB,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,5,302,ABIE,BAL,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,5,304,ABIE,LAS,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,5,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
SK,5,1200,POPU,SPP,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,5,1201,POPU,TRE,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,5,1203,POPU,BAL,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,5,1203,POPU,BAL,BAL,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,5,1206,POPU,GRA,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,5,1303,BETU,PAP,,2.3795334806,0.6791753133,185.86795255999999,5,2.0266345882999999
SK,5,1303,BETU,PAP,PAP,2.3795334806,0.6791753133,185.86795255999999,5,2.0266345882999999
SK,6,100,PICE,SPP,,1.1284408438,0.8363736258,405.17952745000002,24,7.2501581318000001
SK,6,101,PICE,MAR,,1.1284408438,0.8363736258,405.17952745000002,24,7.2501581318000001
SK,6,103,PICE,ABI,,1.0906279720,0.8267266242,420.58168721999999,7,7.8225406040000003
SK,6,105,PICE,GLA,,1.0906279720,0.8267266242,420.58168721999999,7,7.8225406040000003
SK,6,203,PINU,BAN,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,6,204,PINU,CON,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,6,204,PINU,CON,LAT,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,6,206,PINU,ALB,,1.1521308409,0.8430660091,478.99668781000003,49,9.9531387126999995
SK,6,302,ABIE,BAL,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,6,304,ABIE,LAS,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,6,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
SK,6,700,THUJ,SPP,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,6,701,THUJ,OCC,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,6,801,JUNI,VIR,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,6,1200,POPU,SPP,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,6,1201,POPU,TRE,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,6,1203,POPU,BAL,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,6,1203,POPU,BAL,BAL,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,6,1206,POPU,GRA,,0.8046753303,0.8849319634,393.19896886999999,34,4.4192265841999996
SK,6,1303,BETU,PAP,,2.3795334806,0.6791753133,185.86795255999999,5,2.0266345882999999
SK,6,1303,BETU,PAP,PAP,2.3795334806,0.6791753133,185.86795255999999,5,2.0266345882999999
SK,6,1404,ACER,NEG,,1.1949226293,0.8309039889,425.88,13825,7.4217154566000003
SK,6,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
SK,6,3400,FRAX,SPP,,0.6184074677,0.9633134436,381.68424821000002,176,2.9320523879999998
SK,9,100,PICE,SPP,,0.5281471038,0.9675281777,1433.9832383999999,394,9.2082779584000001
SK,9,101,PICE,MAR,,0.5281471038,0.9675281777,1433.9832383999999,394,9.2082779584000001
SK,9,103,PICE,ABI,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,9,105,PICE,GLA,,0.4038404487,0.9873759397,1725.5707801000001,890,8.6826831831
SK,9,107,PICE,MAR,RUB,0.5281471038,0.9675281777,1433.9832383999999,394,9.2082779584000001
SK,9,203,PINU,BAN,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,9,204,PINU,CON,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,9,204,PINU,CON,LAT,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,9,206,PINU,ALB,,0.5941268130,0.9590464823,532.58378630000004,328,6.8259703611999996
SK,9,302,ABIE,BAL,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,9,304,ABIE,LAS,,0.5044499741,0.9435940531,1100.2064978999999,12,5.4917720541000001
SK,9,602,LARI,LAR,,0.5312601035,0.9283378078,450.39668281000002,349,4.4249184128000003
SK,9,700,THUJ,SPP,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,9,701,THUJ,OCC,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,9,801,JUNI,VIR,,0.6736991849,0.8436617173,499.73926083999999,108,6.0125053141000002
SK,9,1200,POPU,SPP,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,9,1201,POPU,TRE,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,9,1203,POPU,BAL,,1.1174747814,0.8146799128,464.13793392000002,22,5.9299234455000001
SK,9,1203,POPU,BAL,BAL,1.1174747814,0.8146799128,464.13793392000002,22,5.9299234455000001
SK,9,1205,POPU,DEL,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,9,1205,POPU,DEL,DEL,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,9,1206,POPU,GRA,,0.4496833004,0.9850477549,1739.7701208999999,1249,8.8432413383000004
SK,9,1303,BETU,PAP,,0.6182173416,0.9445234889,838.10628740000004,15,4.5554648576999996
SK,9,1303,BETU,PAP,PAP,0.6182173416,0.9445234889,838.10628740000004,15,4.5554648576999996
SK,9,1404,ACER,NEG,,1.1949226293,0.8309039889,425.88,13825,7.4217154566000003
SK,9,1500,GENH,SPP,,1.5118816767,0.8096994534,496.33000000999999,1479,12.632492979
SK,9,2201,ULMU,AME,,1.4367501357,0.8088631882,168.27000000000001,36,4.4524357157000001
SK,9,3405,FRAX,PEN,SUB,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
SK,9,3405,FRAX,PEN,,1.2359261375,0.8164199508,384.37,222,6.5986271592000003
SK,10,100,PICE,SPP,,0.5281471038,0.9675281777,1433.9832383999999,394,9.2082779584000001
