juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
MB,10,1100,GENC,SPP,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
MB,10,1200,POPU,SPP,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1201,POPU,TRE,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1203,POPU,BAL,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1203,POPU,BAL,BAL,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1205,POPU,DEL,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1205,POPU,DEL,DEL,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1206,POPU,GRA,,18.8889654850,-1.6315355780,1.0008238004,2.2977385236000001,522.74682935999999,25,0.0136111937
MB,10,1303,BETU,PAP,,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
MB,10,1303,BETU,PAP,PAP,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
MB,10,1308,BETU,PAP,NEO,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
MB,10,1404,ACER,NEG,,8.2092866390,-0.9376040840,0.9441136339,2.1757055542999999,509.08999999999997,24,0.025335703599999999
MB,10,1500,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
MB,10,2104,QUER,MAC,,3.1677380965,-0.6029833580,0.8667490110,1.5847977340999999,377.19999999999999,18,0.0236285158
MB,10,2201,ULMU,AME,,23.3159296970,-1.4224372200,1.0527662932,2.8975418262999999,145.62,8,0.062752660599999996
MB,10,3000,TILI,AME,,8.3241022210,-1.1718914970,1.0002582932,2.2114388001999998,463.33999999999997,18,0.065580297499999995
MB,10,3400,FRAX,SPP,,1.0740335825,-0.5850568500,0.9510516909,1.2898509653000001,381.68424821000002,17,0.014872621500000001
MB,10,3401,FRAX,AME,,2.3139168742,-0.2803888170,0.3978048210,1.7205033163000001,296.20999999999998,11,0.075180534500000007
MB,10,3402,FRAX,NIG,,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
MB,10,3403,FRAX,PEN,,11.9745031900,-1.0866214000,0.9528022390,2.5432369860000001,384.37,17,0.018784415200000001
MB,10,3500,SALI,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
MB,15,101,PICE,MAR,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
MB,15,103,PICE,ABI,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
MB,15,105,PICE,GLA,,1.9409270456,-1.0062984100,1.0014935111,1.3920846505,529.19418368000004,18,0.014937246100000001
MB,15,203,PINU,BAN,,22.9092309870,-1.6168729260,1.0036279029,2.3647759926999998,382.57584581999998,19,0.0093089233000000007
MB,15,302,ABIE,BAL,,2.9708520548,-0.9589554960,0.9882181373,1.6749305817,329.11027887,15,0.010586085
MB,15,602,LARI,LAR,,0.5543341786,-0.2780814380,0.8736516241,1.2577298305,450.39668281000002,22,0.020747691799999999
MB,15,1100,GENC,SPP,,5.6263368191,-1.0627009160,0.9915305649,1.8908669225000001,393.98583458000002,19,0.014898444800000001
MB,15,1200,POPU,SPP,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
MB,15,1201,POPU,TRE,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
MB,15,1203,POPU,BAL,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
MB,15,1203,POPU,BAL,BAL,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
MB,15,1206,POPU,GRA,,19.7972126400,-1.5996580950,1.0055261655,2.7498147703,703.92062662000001,21,0.0100938747
MB,15,1303,BETU,PAP,,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
MB,15,1303,BETU,PAP,PAP,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
MB,15,1308,BETU,PAP,NEO,1.3732991143,-0.6637063220,0.9525954402,1.2175201178999999,326.56587050000002,14,0.026493248899999999
NB,7,100,PICE,SPP,,6.9196913975,-0.9048174780,0.8880773605,2.6942671288,290.03620627999999,15,0.094122789499999998
NB,7,101,PICE,MAR,,9.3247676855,-1.2228562860,1.0154733319,2.5675405052000002,315.23335358000003,13,0.063412169000000004
NB,7,102,PICE,RUB,,6.9196913975,-0.9048174780,0.8880773605,2.6942671288,290.03620627999999,15,0.094122789499999998
NB,7,103,PICE,ABI,,5.8231173509,-0.9855885630,0.9442252573,2.4589551504,272.19010304,14,0.023079102800000001
NB,7,105,PICE,GLA,,5.8231173509,-0.9855885630,0.9442252573,2.4589551504,272.19010304,14,0.023079102800000001
NB,7,107,PICE,MAR,RUB,6.9196913975,-0.9048174780,0.8880773605,2.6942671288,290.03620627999999,15,0.094122789499999998
NB,7,108,PICE,RUB,GLA,5.8231173509,-0.9855885630,0.9442252573,2.4589551504,272.19010304,14,0.023079102800000001
NB,7,200,PINU,SPP,,17.2658235110,-1.2432140060,0.9686154082,2.7197878313000001,608.22312915999998,14,0.018790610199999998
NB,7,202,PINU,STR,,25.1952411860,-2.1764937690,1.0339369141,2.1264507724000001,162.93233240999999,7,0.065105486500000004
NB,7,203,PINU,BAN,,17.2658235110,-1.2432140060,0.9686154082,2.7197878313000001,608.22312915999998,14,0.018790610199999998
NB,7,209,PINU,RES,,27.2148701440,-2.0460100760,1.0190399761,2.4927489599000001,261.61663906000001,13,0.040570565599999997
NB,7,302,ABIE,BAL,,8.0107035907,-0.8274455400,0.8729666014,3.294719465,1001.1534439,16,0.12032959009999999
NB,7,401,TSUG,CAN,,1.8741541584,-0.1226883790,0.0000000100,1.6905306064000001,329.31999999999999,16,0.1328117275
NB,7,601,LARI,DEC,,23.9191254960,-0.7035824170,0.0000000100,7.8628133772000002,197.30459185999999,9,1.0725852001
NB,7,602,LARI,LAR,,23.9191254960,-0.7035824170,0.0000000100,7.8628133772000002,197.30459185999999,9,1.0725852001
NB,7,605,LARI,KAE,,23.9191254960,-0.7035824170,0.0000000100,7.8628133772000002,197.30459185999999,9,1.0725852001
NB,7,701,THUJ,OCC,,3.5536594794,-0.8938082420,0.9650910546,3.9225963173,385.42209183,18,0.027657981099999999
NB,7,801,JUNI,VIR,,3.5536594794,-0.8938082420,0.9650910546,3.9225963173,385.42209183,18,0.027657981099999999
NB,7,1100,GENC,SPP,,5.8231173509,-0.9855885630,0.9442252573,2.4589551504,272.19010304,14,0.023079102800000001
NB,7,1150,UNKN,SPP,,5.8231173509,-0.9855885630,0.9442252573,2.4589551504,272.19010304,14,0.023079102800000001
NB,7,1200,POPU,SPP,,24.8163595020,-1.0989104820,0.8905088138,4.8249058319999998,1013.4041582999999,20,0.082597077000000005
NB,7,1201,POPU,TRE,,24.8163595020,-1.0989104820,0.8905088138,4.8249058319999998,1013.4041582999999,20,0.082597077000000005
NB,7,1203,POPU,BAL,BAL,33.2227621930,-1.7969250290,1.0109578335,4.0561115037000004,266.38931766000002,9,0.0180930612
NB,7,1203,POPU,BAL,,33.2227621930,-1.7969250290,1.0109578335,4.0561115037000004,266.38931766000002,9,0.0180930612
NB,7,1206,POPU,GRA,,2.6414299990,-0.1738318130,0.0000000100,3.1482495816,277.90861575000002,14,0.52481837409999998
NB,7,1300,BETU,SPP,,27.9114342190,-1.0502384400,0.8175568974,4.6034217555000003,1083.781035,13,0.13857973979999999
NB,7,1301,BETU,ALL,,99.9999999900,-1.8220777750,0.9822814638,2.5701756814999999,239.02266539999999,11,0.076634976899999999
NB,7,1303,BETU,PAP,,27.9114342190,-1.0502384400,0.8175568974,4.6034217555000003,1083.781035,13,0.13857973979999999
NB,7,1303,BETU,PAP,PAP,27.9114342190,-1.0502384400,0.8175568974,4.6034217555000003,1083.781035,13,0.13857973979999999
NB,7,1304,BETU,POP,,47.6747050450,-1.2117137260,0.6653461228,8.4913770279000005,89.025511437000006,5,0.14513517240000001
NB,7,1400,ACER,SPP,,33.4363675010,-1.4191288200,0.9889441678,3.6575596298000002,1024.6580917000001,15,0.041492151300000002
NB,7,1401,ACER,SAH,,12.6976054490,-0.9544425370,0.8133464124,3.3610648293000001,193.51750000000001,10,0.088902647299999998
NB,7,1405,ACER,RUB,,33.4363675010,-1.4191288200,0.9889441678,3.6575596298000002,1024.6580917000001,15,0.041492151300000002
NB,7,1406,ACER,SAC,,10.3389089850,-1.1226407890,0.9812876176,2.1189955196999999,553.62,23,0.0098138911999999991
NB,7,1410,ACER,PEN,,99.9999999900,-2.4788376100,1.0227183106,1.7171880145,138.78,4,0.042349126600000002
NB,7,1411,ACER,SPI,,99.9999999900,-2.4788376100,1.0227183106,1.7171880145,138.78,4,0.042349126600000002
NB,7,1500,GENH,SPP,,8.6763425094,-1.0422384000,0.9587419966,1.2475058976,162.00399204999999,8,0.020928495700000001
NB,7,1550,GENH,SPP,,8.6763425094,-1.0422384000,0.9587419966,1.2475058976,162.00399204999999,8,0.020928495700000001
NB,7,1800,ALNU,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NB,7,1803,ALNU,VIR,CRI,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NB,7,1805,ALNU,INC,RUG,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NB,7,1805,ALNU,INC,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NB,7,1806,ALNU,RUG,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NB,7,1900,OSTR,SPP,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NB,7,1900,OSTR,VIR,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NB,7,1950,CARP,CAR,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NB,7,1950,CARP,SPP,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NB,7,2000,FAGU,GRA,,19.4580728980,-1.3293519350,0.9890239985,1.2426575285000001,162.00399204999999,8,0.0143089271
NB,7,2108,QUER,RUB,,3.1677380965,-0.6029833580,0.8667490110,1.5847977340999999,377.19999999999999,18,0.0236285158
NB,7,2802,PRUN,PEN,,99.9999999900,-1.3606810790,0.6855697842,1.4831641739999999,91.429287560000006,3,0.024764433299999999
NB,7,3401,FRAX,AME,,99.9999999900,-1.9542675420,1.0386348209,1.0873281169,220.93574243,7,0.044274548599999998
NB,7,3500,SALI,SPP,,99.9999999900,-1.9030875040,0.9957329090,1.8373273257,153.56999999999999,5,0.070761613099999995
NB,7,3930,MALU,COR,,5.5531591611,-0.7823893280,0.8490929820,1.8034858802,139.09,6,0.054874357700000001
NB,7,3930,MALU,FUS,,5.5531591611,-0.7823893280,0.8490929820,1.8034858802,139.09,6,0.054874357700000001
NB,7,3930,MALU,SPP,,5.5531591611,-0.7823893280,0.8490929820,1.8034858802,139.09,6,0.054874357700000001
NB,7,3960,SORB,SPP,,5.5531591611,-0.7823893280,0.8490929820,1.8034858802,139.09,6,0.054874357700000001
NB,7,3961,SORB,AME,,5.5531591611,-0.7823893280,0.8490929820,1.8034858802,139.09,6,0.054874357700000001
NL,1,100,PICE,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,1,101,PICE,MAR,,10.6349715010,-0.8368069620,0.8779975155,5.2510462791999997,260.96249999999998,21,0.10155809139999999
NL,1,105,PICE,GLA,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,1,302,ABIE,BAL,,10.5210328970,-0.7340961940,0.7408183624,5.3591393371000002,246.12664093999999,22,0.1136765639
NL,1,602,LARI,LAR,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,1,605,LARI,KAE,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,1,1100,GENC,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,1,1150,UNKN,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,1,1303,BETU,PAP,,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,1,1303,BETU,PAP,PAP,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,5,100,PICE,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,5,101,PICE,MAR,,10.6349715010,-0.8368069620,0.8779975155,5.2510462791999997,260.96249999999998,21,0.10155809139999999
NL,5,105,PICE,GLA,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,5,202,PINU,STR,,6.1983159179,-0.8821687710,0.9485279819,2.1141992018,835.86000001000002,32,0.0251165413
NL,5,203,PINU,BAN,,8.5963599236,-0.9868301160,0.9512359724,2.0927720411999999,395.44999998999998,20,0.017833179800000001
NL,5,302,ABIE,BAL,,7.8907964505,-0.4801447880,0.0000000100,6.3948374188999999,128.78511151000001,6,0.3975014992
NL,5,602,LARI,LAR,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,5,605,LARI,KAE,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,5,1100,GENC,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,5,1150,UNKN,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,5,1200,POPU,SPP,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
NL,5,1201,POPU,TRE,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
NL,5,1203,POPU,BAL,BAL,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
NL,5,1203,POPU,BAL,,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
NL,5,1301,BETU,ALL,,12.6409748480,-1.1987202750,0.9779342105,1.8767557858999999,420.56,22,0.0135618428
NL,5,1303,BETU,PAP,,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,5,1303,BETU,PAP,PAP,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,5,1400,ACER,SPP,,5.6472118366,-0.8534883140,0.9317554028,1.8757602227000001,362.27999999999997,18,0.018975249400000001
NL,5,1405,ACER,RUB,,5.6472118366,-0.8534883140,0.9317554028,1.8757602227000001,362.27999999999997,18,0.018975249400000001
NL,5,1500,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,5,1800,ALNU,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,100,PICE,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,6,101,PICE,MAR,,10.6349715010,-0.8368069620,0.8779975155,5.2510462791999997,260.96249999999998,21,0.10155809139999999
NL,6,105,PICE,GLA,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,6,202,PINU,STR,,6.1983159179,-0.8821687710,0.9485279819,2.1141992018,835.86000001000002,32,0.0251165413
NL,6,203,PINU,BAN,,8.5963599236,-0.9868301160,0.9512359724,2.0927720411999999,395.44999998999998,20,0.017833179800000001
NL,6,209,PINU,RES,,2.3721416286,-0.5882647520,0.8949274101,1.5784796454000001,506.80000001000002,23,0.028281455
NL,6,302,ABIE,BAL,,10.5210328970,-0.7340961940,0.7408183624,5.3591393371000002,246.12664093999999,22,0.1136765639
NL,6,602,LARI,LAR,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,6,605,LARI,KAE,,11.4145123640,-1.0826228430,0.9956084436,2.3292385952000001,263.15999999000002,14,0.0311715176
NL,6,1100,GENC,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,6,1150,UNKN,SPP,,5.8399764433,-0.3919096130,0.0000000100,4.6207445487000003,203.55722976999999,15,0.24459750299999999
NL,6,1200,POPU,SPP,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
NL,6,1201,POPU,TRE,,13.0390998120,-1.0706779970,0.9522933699,2.5253923647000001,576.63000001,28,0.0141719915
NL,6,1203,POPU,BAL,,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
NL,6,1203,POPU,BAL,BAL,6.2892366601,-0.8242621860,0.9098952289,2.5862667261999999,511.56000001000001,21,0.0530067803
NL,6,1301,BETU,ALL,,12.6409748480,-1.1987202750,0.9779342105,1.8767557858999999,420.56,22,0.0135618428
NL,6,1303,BETU,PAP,,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,6,1303,BETU,PAP,PAP,5.8550087866,-0.3589257360,0.0000000100,4.1512983444999998,57.430569423999998,6,0.41350281239999997
NL,6,1400,ACER,SPP,,5.6472118366,-0.8534883140,0.9317554028,1.8757602227000001,362.27999999999997,18,0.018975249400000001
NL,6,1405,ACER,RUB,,5.6472118366,-0.8534883140,0.9317554028,1.8757602227000001,362.27999999999997,18,0.018975249400000001
NL,6,1500,GENH,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1800,ALNU,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1803,ALNU,VIR,CRI,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1804,ALNU,INC,TEN,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1804,ALNU,INC,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1805,ALNU,INC,RUG,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,1805,ALNU,INC,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,6,3500,SALI,SPP,,33.3278640580,-1.5285181250,1.0510006224,1.9152125892,121.39,7,0.037680852700000003
NL,7,1410,ACER,PEN,,99.9999999900,-2.4788376100,1.0227183106,1.7171880145,138.78,4,0.042349126600000002
NL,7,1411,ACER,SPI,,99.9999999900,-2.4788376100,1.0227183106,1.7171880145,138.78,4,0.042349126600000002
NL,7,1800,ALNU,SPP,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,7,1805,ALNU,INC,RUG,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,7,1805,ALNU,INC,,22.6136505760,-1.2739991780,0.9814423067,1.9960006079999999,496.33000000999999,23,0.0134739097
NL,7,1900,OSTR,SPP,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NL,7,1900,OSTR,VIR,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NL,7,1950,CARP,CAR,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NL,7,1950,CARP,SPP,,8.5182485872,-0.9651393800,0.9392360744,3.0965829372,245.93999998999999,8,0.056323257799999998
NS,7,100,PICE,SPP,,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
NS,7,101,PICE,MAR,,6.3456399524,-0.9632518770,0.9466768636,2.5802621013999998,274.48993301000002,14,0.0595338703
NS,7,102,PICE,RUB,,8.7808207210,-1.0811587430,0.9785890334,3.1605091133999998,239.05054408999999,12,0.070561377800000005
NS,7,103,PICE,ABI,,8.7808207210,-1.0811587430,0.9785890334,3.1605091133999998,239.05054408999999,12,0.070561377800000005
NS,7,105,PICE,GLA,,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
NS,7,106,PICE,SIT,,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
NS,7,106,PICE,SIT,X,4.8019136089,-0.6195363120,0.7186925864,3.7191998099000001,353.64611821,17,0.13128799329999999
NS,7,107,PICE,MAR,RUB,8.7808207210,-1.0811587430,0.9785890334,3.1605091133999998,239.05054408999999,12,0.070561377800000005
NS,7,202,PINU,STR,,7.7590438368,-1.2323627750,0.9879337331,4.5126689451999997,383.64948651999998,18,0.027986005899999999
NS,7,203,PINU,BAN,,17.2658235110,-1.2432140060,0.9686154082,2.7197878313000001,608.22312915999998,14,0.018790610199999998
NS,7,209,PINU,RES,,3.2664598169,-0.8321188870,0.9495784353,2.1215190660999999,643.47713306000003,24,0.023688208700000001
NS,7,211,PINU,SYL,,99.9999999900,-2.0204884110,0.9960649628,1.0181689995000001,195.94207581000001,5,0.00088268509999999995
NS,7,302,ABIE,BAL,,18.8755208150,-0.9969682040,0.8730070182,5.1565751939000002,324.11976113999998,15,0.042653721300000003
NS,7,401,TSUG,CAN,,99.9999999900,-2.2320919820,1.0075177107,1.0181284838,351.53201562999999,6,0.014937651
NS,7,601,LARI,DEC,,13.8374293500,-1.0348089140,0.8985319485,3.8057794657000001,315.35488155000002,16,0.062176629900000002
